geo_value,EW_stdate,log_viral_load,region,geo_res
Low Moor,2023-09-17,19.7980649334123,Southwest,sewershed
Low Moor,2023-09-24,19.15304863766559,Southwest,sewershed
Low Moor,2023-10-01,19.52614585614853,Southwest,sewershed
Low Moor,2023-10-08,20.11667496524079,Southwest,sewershed
Low Moor,2023-10-15,20.92663132356111,Southwest,sewershed
Low Moor,2023-10-22,23.54605995215215,Southwest,sewershed
Low Moor,2023-10-29,19.763173874704194,Southwest,sewershed
Low Moor,2023-11-05,21.716517609956693,Southwest,sewershed
Low Moor,2023-11-12,21.626663763973497,Southwest,sewershed
Low Moor,2023-11-19,23.53867455636912,Southwest,sewershed
Low Moor,2023-11-26,21.205691986190704,Southwest,sewershed
Low Moor,2023-12-03,22.65703382170038,Southwest,sewershed
Low Moor,2023-12-10,20.306730068884704,Southwest,sewershed
Low Moor,2023-12-17,24.22224661038055,Southwest,sewershed
Low Moor,2023-12-24,21.378242400877994,Southwest,sewershed
Low Moor,2023-12-31,22.37168772010513,Southwest,sewershed
Low Moor,2024-01-07,19.668917162032045,Southwest,sewershed
Low Moor,2024-01-14,21.65453010700454,Southwest,sewershed
Low Moor,2024-01-21,20.05709752718316,Southwest,sewershed
Low Moor,2024-01-28,,Southwest,sewershed
Lower Jackson,2023-02-19,22.741199653177972,Southwest,sewershed
Lower Jackson,2023-02-26,23.71478037108985,Southwest,sewershed
Lower Jackson,2023-03-05,24.628883994904005,Southwest,sewershed
Lower Jackson,2023-03-12,23.73056331919483,Southwest,sewershed
Lower Jackson,2023-03-19,23.832326795807404,Southwest,sewershed
Lower Jackson,2023-03-26,22.946798352372962,Southwest,sewershed
Lower Jackson,2023-04-02,22.786034004270867,Southwest,sewershed
Lower Jackson,2023-04-09,21.95566882598691,Southwest,sewershed
Lower Jackson,2023-04-16,22.559517636307675,Southwest,sewershed
Lower Jackson,2023-04-23,22.545980341066404,Southwest,sewershed
Lower Jackson,2023-04-30,23.286739646525497,Southwest,sewershed
Lower Jackson,2023-05-07,20.460827226951935,Southwest,sewershed
Lower Jackson,2023-05-14,,Southwest,sewershed
Lower Jackson,2023-05-21,20.03314945207576,Southwest,sewershed
Lower Jackson,2023-05-28,20.38919072492492,Southwest,sewershed
Lower Jackson,2023-06-04,19.964841029240276,Southwest,sewershed
Lower Jackson,2023-06-11,22.792657042772746,Southwest,sewershed
Lower Jackson,2023-06-18,21.997558550172002,Southwest,sewershed
Lower Jackson,2023-06-25,25.750807608621933,Southwest,sewershed
Lower Jackson,2023-07-02,25.898634532738953,Southwest,sewershed
Lower Jackson,2023-07-09,21.55157923456469,Southwest,sewershed
Lower Jackson,2023-07-16,23.822566167084595,Southwest,sewershed
Lower Jackson,2023-07-23,21.55180811989714,Southwest,sewershed
Lower Jackson,2023-07-30,23.18285467875012,Southwest,sewershed
Lower Jackson,2023-08-06,23.459401173782148,Southwest,sewershed
Lower Jackson,2023-08-13,22.452369655135875,Southwest,sewershed
Lower Jackson,2023-08-20,24.18428719974151,Southwest,sewershed
Lower Jackson,2023-08-27,21.901802476085468,Southwest,sewershed
Lower Jackson,2023-09-03,22.668767656048445,Southwest,sewershed
Lower Jackson,2023-09-10,21.945789703459468,Southwest,sewershed
Lower Jackson,2023-09-17,24.113476728203363,Southwest,sewershed
Lower Jackson,2023-09-24,24.54572550942584,Southwest,sewershed
Lower Jackson,2023-10-01,23.526074949880893,Southwest,sewershed
Lower Jackson,2023-10-08,23.735473660570243,Southwest,sewershed
Lower Jackson,2023-10-15,23.684992505192128,Southwest,sewershed
Lower Jackson,2023-10-22,23.41560510304445,Southwest,sewershed
Lower Jackson,2023-10-29,24.93074639216288,Southwest,sewershed
Lower Jackson,2023-11-05,24.300639917243842,Southwest,sewershed
Lower Jackson,2023-11-12,21.565538529406865,Southwest,sewershed
Lower Jackson,2023-11-19,24.967466154712888,Southwest,sewershed
Lower Jackson,2023-11-26,25.66168359771576,Southwest,sewershed
Lower Jackson,2023-12-03,22.953742504560253,Southwest,sewershed
